rule_key,domain,severity,status,device_id,zone_id,hall_id,event_timestamp,detected_at,trigger_value,threshold_value,message,escalation_level,metadata,recommended_action,action_status,auto_response_executed,acknowledged_by,acknowledged_at,resolved_at,response_type,response_action
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC24,zoneC,HZC05,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.3,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.3 < 20.,0,"{""readingId"": ""1406a0b6-fcf9-40ce-943b-690218a31c3f"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 17:33:00+00:00,2026-01-28 01:39:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB47,zoneB,HZB08,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,445680.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=445680.0 > 60.,0,"{""readingId"": ""bed7b467-0cae-4e6c-97fa-e98b88c267fa"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 12:54:00+00:00,2026-01-27 15:10:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZB45,zoneB,HZB08,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,157440.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=157440.0 > 60.,0,"{""readingId"": ""7c54bf68-4d88-4581-a938-4f098f4668d1"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 16:21:00+00:00,2026-01-28 09:58:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB41,zoneB,HZB07,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.06,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.06 < 20.,0,"{""readingId"": ""e33fc427-090c-4412-aaf5-9094ed082e1e"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 21:16:00+00:00,2026-01-29 07:24:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC09,zoneC,HZC02,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""67341204-6f18-4a30-989b-8a362f9e270d"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 13:55:00+00:00,2026-01-29 04:30:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.11,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.11 < 20.,0,"{""readingId"": ""8ab39c71-05b6-4dc8-8639-4fb36dc99e6f"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 17:31:00+00:00,2026-01-28 11:23:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB44,zoneB,HZB08,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,504840.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=504840.0 > 60.,0,"{""readingId"": ""8d3ed85d-1182-4dd9-ab9c-9fc4bba100d9"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 05:23:00+00:00,2026-01-28 15:39:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD26,zoneD,HZD05,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""5632adc3-4475-453d-aace-0d3cba6e5638"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 04:06:00+00:00,2026-01-28 19:01:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,207.2,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=207.2 > 50.,1,"{""readingId"": ""197883f8-330f-4792-a363-f6c6bb3d6376"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 12:44:00+00:00,2026-01-28 11:30:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC29,zoneC,HZC06,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.58,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.58 < 20.,0,"{""readingId"": ""bb4fec70-8019-4346-9023-ec07ed74876a"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 08:44:00+00:00,2026-01-27 23:16:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD31,zoneD,HZD06,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.9,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.9 < 20.,0,"{""readingId"": ""1187f94b-cd19-4b7b-9b76-7578f0d78615"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 21:03:00+00:00,2026-01-28 16:05:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,219.13,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=219.13 > 50.,1,"{""readingId"": ""c1c4b670-1cb8-4e72-8c63-34be17498035"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,103,2026-01-27 09:14:00+00:00,2026-01-28 12:44:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD05,zoneD,HZD01,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.43,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.43 < 20.,0,"{""readingId"": ""346478db-fde3-4ab0-ad5b-cb6c52b338a0"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 18:51:00+00:00,2026-01-29 11:00:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,200.68,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=200.68 > 50.,1,"{""readingId"": ""7d95f50a-d2a9-4609-8031-ac62dbcbaaec"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 06:29:00+00:00,2026-01-28 00:49:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""5e20458e-4993-449d-b874-b99275ae1e6b"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 07:51:00+00:00,2026-01-27 16:29:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZB01,zoneB,,2026-01-26T23:53:00+00:00,2026-01-26 23:53:00+00:00,273.47,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=273.47 > 50.,1,"{""readingId"": ""6e142437-b0d2-484b-8b09-7de5dbcc9bbe"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,102,2026-01-27 02:27:00+00:00,2026-01-27 14:34:00+00:00,MANUAL,Review HVAC efficiency and load
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,ENVZA07,zoneA,HZA01,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,820740.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=820740.0 > 60.,0,"{""readingId"": ""c02c37df-bc5c-4e87-a9b8-d39e09825cd7"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 00:55:00+00:00,2026-01-27 07:22:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_HIGH_001,OPERATIONS,MEDIUM,NEW,THSZD11,zoneD,HZD02,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,27.18,26.0,OPS_TEMP_HIGH_001 triggered: temperatureC=27.18 > 26.,0,"{""readingId"": ""3843716b-e094-4cf1-bf57-2e3f4e95bb33"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 00:22:00+00:00,2026-01-28 10:10:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,616620.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=616620.0 > 60.,0,"{""readingId"": ""4523cd8a-7ddf-4737-8035-53f79fdc37f9"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 10:53:00+00:00,2026-01-28 02:38:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA18,zoneA,HZA03,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""40f58f94-dad8-4202-9c73-52e3feb2f091"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 16:50:00+00:00,2026-01-27 19:22:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA24,zoneA,HZA04,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.57,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.57 < 20.,0,"{""readingId"": ""f70b25e5-9d1d-4ee3-a4ae-902507778783"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 17:09:00+00:00,2026-01-29 14:43:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.57,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.57 < 20.,0,"{""readingId"": ""716499bb-d481-4553-870e-53bbbb4ceb30"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 12:08:00+00:00,2026-01-28 20:58:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA12,zoneA,HZA02,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.3,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.3 < 20.,0,"{""readingId"": ""49da57b0-9d26-44b1-bfbe-a721f7fa8bca"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 05:42:00+00:00,2026-01-29 00:27:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA06,zoneA,HZA01,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.16,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.16 < 20.,0,"{""readingId"": ""34f2db3a-4a86-4761-a0c0-955b539b423a"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 16:31:00+00:00,2026-01-28 01:52:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_HIGH_EMISSIONS,SUSTAINABILITY,HIGH,NEW,ENVZD12,zoneD,HZD02,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,2136.0,1500.0,SUS_HIGH_EMISSIONS triggered: co2ppm=2136.0 > 1500.,1,"{""readingId"": ""1ef8e298-e683-4109-8cc1-b7c3e07416b0"", ""readingType"": ""environment""}",Review system status,PENDING,False,101,2026-01-27 18:40:00+00:00,2026-01-29 16:18:00+00:00,MANUAL,Review system status
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZA34,zoneA,HZA06,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,592920.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=592920.0 > 60.,0,"{""readingId"": ""7190a606-07b1-4726-bc28-2758e22eb0f2"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 12:41:00+00:00,2026-01-28 18:10:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB35,zoneB,HZB06,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.12,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.12 < 20.,0,"{""readingId"": ""63b0de42-23a0-4b65-b76b-fff337eb6fcd"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 12:20:00+00:00,2026-01-28 13:44:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB29,zoneB,HZB05,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.06,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.06 < 20.,0,"{""readingId"": ""1154570a-7a6e-40e8-a2fa-1827c3be335e"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 01:42:00+00:00,2026-01-28 08:15:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB17,zoneB,HZB03,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""af33d8ad-42a1-49b7-aa8e-be8e8062d3ca"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 23:46:00+00:00,2026-01-29 02:16:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB05,zoneB,HZB01,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,688500.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=688500.0 > 60.,0,"{""readingId"": ""11883f32-6eff-45c3-ac54-c618c4cae158"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 16:05:00+00:00,2026-01-29 03:40:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA35,zoneA,HZA06,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.53,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.53 < 20.,0,"{""readingId"": ""29db39e1-7cd9-41d5-b25f-dc8814672276"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 16:01:00+00:00,2026-01-28 19:59:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB13,zoneB,HZB03,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,506760.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=506760.0 > 60.,0,"{""readingId"": ""a875d820-d746-4e7d-9607-821e3240862f"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 06:06:00+00:00,2026-01-27 10:29:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB11,zoneB,HZB02,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""7b2017e8-8305-48a3-80e4-763cf0f0304c"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 08:13:00+00:00,2026-01-28 20:36:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_AIR_QUALITY_001,OPERATIONS,MEDIUM,NEW,ENVZD12,zoneD,HZD02,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,2136.0,1200.0,OPS_AIR_QUALITY_001 triggered: co2ppm=2136.0 > 1200.,0,"{""readingId"": ""1ef8e298-e683-4109-8cc1-b7c3e07416b0"", ""readingType"": ""environment""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 07:03:00+00:00,2026-01-29 02:52:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB23,zoneB,HZB04,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.55,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.55 < 20.,0,"{""readingId"": ""6a6c732f-3857-4b30-a332-bb08348a99d0"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 21:13:00+00:00,2026-01-29 11:11:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD05,zoneD,HZD01,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.19,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.19 < 20.,0,"{""readingId"": ""d7879339-1bb6-435b-bfa0-7d3175b25588"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 02:29:00+00:00,2026-01-29 02:11:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC14,zoneC,HZC03,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""6e7d96e2-d1a7-44ee-a449-d90574532f15"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 15:44:00+00:00,2026-01-29 13:28:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC24,zoneC,HZC05,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.11,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.11 < 20.,0,"{""readingId"": ""9d05a2e5-2195-47bc-a83e-f3d7b4b197e5"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 08:08:00+00:00,2026-01-28 10:19:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC19,zoneC,HZC04,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.66,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.66 < 20.,0,"{""readingId"": ""dd68cbc9-d0ee-46fe-b356-1cb7d556523a"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 02:17:00+00:00,2026-01-28 09:40:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZB45,zoneB,HZB08,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,639120.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=639120.0 > 60.,0,"{""readingId"": ""19f48da1-f426-491f-91ee-9197f867f5b6"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 08:58:00+00:00,2026-01-29 02:41:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB41,zoneB,HZB07,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.04,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.04 < 20.,0,"{""readingId"": ""1a9a6408-3e44-4190-ba0f-cb768cbcf249"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 14:48:00+00:00,2026-01-29 10:45:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC09,zoneC,HZC02,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""d4917cb7-cfa2-41f8-8bef-868365eacde0"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 06:13:00+00:00,2026-01-28 06:22:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB47,zoneB,HZB08,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,653700.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=653700.0 > 60.,0,"{""readingId"": ""a975af90-4fbb-48a9-bffa-d1afce837b68"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 04:30:00+00:00,2026-01-27 08:03:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB44,zoneB,HZB08,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,798300.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=798300.0 > 60.,0,"{""readingId"": ""8b5e5aed-c7cc-45c0-8c77-aad0dc970867"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 18:42:00+00:00,2026-01-29 09:14:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD26,zoneD,HZD05,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""a790c77b-8472-4efa-8617-478d899178e2"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 20:43:00+00:00,2026-01-29 16:33:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""bfd50e31-073c-4865-bce0-0149462829f9"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 16:50:00+00:00,2026-01-27 21:12:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,197.02,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=197.02 > 50.,1,"{""readingId"": ""2c89f117-6db1-4e42-9599-3c6fb9f39c19"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 01:02:00+00:00,2026-01-28 14:47:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZB01,zoneB,,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,279.17,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=279.17 > 50.,1,"{""readingId"": ""004422d6-4472-4c77-a15c-1fa1de7c6324"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,103,2026-01-27 13:45:00+00:00,2026-01-27 20:02:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,225.82,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=225.82 > 50.,1,"{""readingId"": ""0ce4345d-3843-4d8c-b922-9c0a4ac2533a"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,103,2026-01-27 10:20:00+00:00,2026-01-28 05:40:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD31,zoneD,HZD06,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.81,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.81 < 20.,0,"{""readingId"": ""85184fbc-7278-445b-a6ce-4610b62c53ce"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 07:53:00+00:00,2026-01-27 16:11:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,211.93,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=211.93 > 50.,1,"{""readingId"": ""3ad83ebd-0cc6-424f-a27e-007fa9ea795b"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,102,2026-01-27 16:26:00+00:00,2026-01-29 05:16:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.0,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.0 < 20.,0,"{""readingId"": ""3a5bb92f-dd09-470d-9e35-2f2acd9eebf8"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 14:52:00+00:00,2026-01-28 12:24:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC29,zoneC,HZC06,2026-01-27T00:08:00+00:00,2026-01-27 00:08:00+00:00,18.42,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.42 < 20.,0,"{""readingId"": ""b62258ac-f4fd-4cd3-9858-bca457290733"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 22:33:00+00:00,2026-01-28 18:27:00+00:00,AUTOMATED,Automatically adjust HVAC settings
